,id,created_at,updated_at,latitude,longitude,address,code,start_time,end_time,name,type,capacity,province_code,district_code,commune_code
0,0,,,21.02616843,105.8535759,"Số 75, Phố Đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",100000,0.0,43200.0,"Bưu điện Trung tâm 1, Quốc Tế",GD1,100000000.0,10,1100,11010
1,1,,,21.02616843,105.8535759,"Số 6, Phố đinh Lễ, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",100100,0.0,43200.0,"Bưu điện Trung tâm 1, Quốc Tế",GD3,100000000.0,10,1100,11010
2,2,,,21.037499,105.831233,"Số 281, Phố đội Cấn, Phường Liễu Giai, Ba đình, Hà Nội",100900,0.0,43200.0,"Bưu điện Trung tâm 1, Hà Nội KT1",GD3,100000000.0,10,1180,11940
3,3,,,21.031714606336884,105.83080786597472,"Số 175, Phố Nguyễn Thái Học, Phường điện Biên, Ba đình, Hà Nội",100901,0.0,43200.0,"CP16, [TW] GD cục BđTW Hà Nội",GD3,100000000.0,10,1180,11870
4,4,,,21.031714606336884,105.83080786597472,"Số 175, Phố Nguyễn Thái Học, Phường điện Biên, Ba đình, Hà Nội",100902,43200.0,86400.0,"CP16, [TW] KT cục BđTW Hà Nội",GD3,100000000.0,10,1180,11870
5,5,,,21.2798037,104.8804851,"Số Kho e8, Khu i Quốc Lộ 2, Xã Phú Minh, Sóc Sơn, Hà Nội",100911,43200.0,86400.0,"eMS Hà Nội, eMS Hỏa tốc nội tỉnh HN",GD3,100000000.0,10,1390,14070
6,6,,,21.030551,105.779953,"Số 5, đường Phạm Hùng, Phường Mỹ đình 2, Nam Từ Liêm, Hà Nội",100951,0.0,43200.0,"Văn phòng Tổng công ty, Ban DVBC -Test1",GD3,100000000.0,10,1290,12910
7,7,,,21.0262084,105.8537866," Phố Lý Thái Tổ, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",100954,0.0,43200.0,"Trung tâm PHBC, BC Ngoai Dich 2",GD3,100000000.0,10,1100,11010
8,8,,,21.0258648,105.8511355,"Số 15, Phố đinh Lễ, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",100993,0.0,43200.0,"Trung tâm Phân phối bán lẻ, PPBL Hà Nội",GD3,100000000.0,10,1100,11010
9,9,,,21.0781492,105.7841046,"Số 1, đường Tân Xuân, Xã Xuân đỉnh, Nam Từ Liêm, Hà Nội",101006,43200.0,86400.0,"eMS Hà Nội, [eMS] Giao dịch Tân Xuân",GD3,100000000.0,10,1290,12930
10,10,,,21.0269725,105.8523948,"Số 2, Phố Lê Thạch, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110019,43200.0,86400.0,"Trung tâm Phân phối bán lẻ, PHBC Postmart Lê Thạch",GD3,100000000.0,10,1100,11010
11,11,,,21.0271339,105.8565379,"Số 783, đường Hồng Hà, Phường Chương Dương độ, Hoàn Kiếm, Hà Nội",110050,43200.0,86400.0,"eMS Hà Nội, Giao dịch eMS Hồng Hà",GD3,100000000.0,10,1100,11170
12,12,,,21.0247685,105.8534471,"Số 22, Phố Tràng Tiền, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110070,43200.0,86400.0,"Bưu điện Trung tâm 1, KHL Tràng Tiền (tạm dừng hoạt động)",GD3,100000000.0,10,1100,11010
13,13,,,21.0271374,105.8513887,"Số 12, Phố Lê Thạch, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110100,43200.0,86400.0,"Bưu điện Trung tâm 1, Chuyển Phát Nhanh",GD3,100000000.0,10,1100,11010
14,14,,,21.02616843,105.8535759,"Số 75, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110123,0.0,43200.0,"Bưu điện Trung tâm 1, đường thư đại sứ - Phát nhanh",GD3,100000000.0,10,1100,11010
15,15,,,21.02616843,105.8535759,"Số 75, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110126,0.0,43200.0,"Văn phòng Tổng công ty, Ban DVBC -Test2",GD3,100000000.0,10,1100,11010
16,16,,,21.02709352,105.85417271,"Số 75, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110128,43200.0,86400.0,"Bưu điện Trung tâm 1, KHL Hoàn Kiếm 2",GD3,100000000.0,10,1100,11010
17,17,,,21.0270735,105.8517475,"Số 6, Phố Lê Thạch, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110129,0.0,43200.0,"Bưu điện Trung tâm 1, Lê Thạch",GD3,100000000.0,10,1100,11010
18,18,,,21.0270785,105.85433364,"Số 75b, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110130,43200.0,86400.0,"Bưu điện Trung tâm 1, Trung tâm dịch vụ Hoàn Kiếm",GD3,100000000.0,10,1100,11010
19,19,,,21.02615672,105.85368654,"Số 75, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110133,43200.0,86400.0,"Bưu điện Trung tâm 1, KHL Hoàn Kiếm 3 (tạm dừng hoạt động)",GD3,100000000.0,10,1100,11010
20,20,,,21.03313,105.8557,"Số 17, Phố đinh Lễ, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110134,0.0,43200.0,"Trung tâm PHBC, PHBCTW_DLHN",GD3,100000000.0,10,1100,11010
21,21,,,21.03313,105.8557,"Số 17, Phố đinh Lễ, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110137,0.0,43200.0,"Trung tâm PHBC, PHBCTW Dài hạn HN",GD3,100000000.0,10,1100,11010
22,22,,,21.0270785,105.85433364,"Số 75b, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110140,0.0,43200.0,"Bưu điện Trung tâm 1, Phát nhanh",GD3,100000000.0,10,1100,11010
23,23,,,21.02616843,105.8535759,"Số 75, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110150,43200.0,86400.0,"Bưu điện Trung tâm 1, Giao dịch 4",GD3,100000000.0,10,1100,11010
24,24,,,21.0272902,105.8509739," Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110168,43200.0,86400.0,"Trung tâm dịch vụ TMđT 1, Bưu cục Thương mại điện tử Hoàn Kiếm",GD3,100000000.0,10,1100,11010
25,25,,,21.0270785,105.85433364,"Số 75b, Phố đinh Tiên Hoàng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",110180,0.0,43200.0,"Bưu điện Trung tâm 1, KHL Ba đình",GD3,100000000.0,10,1100,11010
26,26,,,21.03151982,105.8509044,"Số 66, Phố Lương Văn Can, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",110220,43200.0,86400.0,"Bưu điện Trung tâm 1, Lương Văn Can",GD3,100000000.0,10,1100,11020
27,27,,,21.0203508,105.8553766,"Số 14, Phố Trần Hưng đạo, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội",110400,43200.0,86400.0,"Bưu điện Trung tâm 1, Trần Hưng đạo",GD3,100000000.0,10,1100,11040
28,28,,,21.0203508,105.8553766,"Số 14, Phố Trần Hưng đạo, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội",110422,43200.0,86400.0,"Bưu điện Trung tâm 1, Trần Hưng đạo",GD3,100000000.0,10,1100,11040
29,29,,,21.0257076,105.8436047,"Số 49, Phố Hai Bà Trưng, Phường Trần Hưng đạo, Hoàn Kiếm, Hà Nội",111000,43200.0,86400.0,"Bưu điện Trung tâm 1, Tháp Hà Nội",GD3,100000000.0,10,1100,11100
30,30,,,21.023179,105.8437248,"Số 4, Phố Trần Hưng đạo, Phường Trần Hưng đạo, Hoàn Kiếm, Hà Nội",111020,0.0,43200.0,"Bưu điện Trung tâm 1, Gd Cpn Trần Hưng đạo",GD3,100000000.0,10,1100,11100
31,31,,,21.0279447418785,105.84236562252,"Số 22, Phố Cửa Nam, Phường Cửa Nam, Hoàn Kiếm, Hà Nội",111100,0.0,43200.0,"Bưu điện Trung tâm 1, Cửa Nam",GD3,100000000.0,10,1100,11110
32,32,,,21.02499556,105.8413343,"Số 118, Phố Lê Duẩn, Phường Cửa Nam, Hoàn Kiếm, Hà Nội",111110,43200.0,86400.0,"Bưu điện Trung tâm 1, Ga Hà Nội (tạm dừng hoạt động)",GD3,100000000.0,10,1100,11110
33,33,,,21.0265191,105.838927," Phố Lê Duẩn, Phường Cửa Nam, Hoàn Kiếm, Hà Nội",111120,0.0,43200.0,"Bưu điện Trung tâm 1, Ga Hà Nội",GD3,100000000.0,10,1100,11110
34,34,,,21.0263403,105.8394014,"Số 41, Phố Lê Duẩn, Phường Cửa Nam, Hoàn Kiếm, Hà Nội",111130,0.0,43200.0,"Bưu điện Trung tâm 1, Lê Duẩn",GD3,100000000.0,10,1100,11110
35,35,,,21.0379136987257,105.848781466484,"Số 18, Phố đồng Xuân, Phường đồng Xuân, Hoàn Kiếm, Hà Nội",111300,43200.0,86400.0,"Bưu điện Trung tâm 1, đồng Xuân",GD3,100000000.0,10,1100,11130
36,36,,,21.0319441,105.8424465,"Số 16D, Phố Phùng Hưng, Phường Cửa đông, Hoàn Kiếm, Hà Nội",111400,0.0,43200.0,"Bưu điện Trung tâm 1, Hàng Cót",GD3,100000000.0,10,1100,11120
37,37,,,21.0300183,105.8574241,"Số 78, đường Bạch đằng, Phường Chương Dương độ, Hoàn Kiếm, Hà Nội",111770,0.0,43200.0,"Bưu điện Trung tâm 1, Bưu cục Giao dịch 5",GD3,100000000.0,10,1100,11170
38,38,,,21.0319428,105.8244217,"Số 936, Phố Bạch đằng, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",112050,43200.0,86400.0,"Trung tâm TMđT, TMđT Bạch đằng",GD3,100000000.0,10,1120,11330
39,39,,,21.01315,105.8536,"Dãy nhà N8, Khu tập thể Nguyễn Công Trứ, Phường Phố Huế, Hai Bà Trưng, Hà Nội",112200,0.0,43200.0,"Bưu điện Trung tâm 6, Nguyễn Công Trứ",GD3,100000000.0,10,1120,11220
40,40,,,21.0184637,105.8477271,"Số 18, Phố Nguyễn Du, Phường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",112300,43200.0,86400.0,"Bưu điện TP Hà Nội, Chuyển Tiền",GD3,100000000.0,10,1120,11230
41,41,,,21.01053877,105.84609389,"Số 2, Phố Vân Hồ 3, Phường Lê đại Hành, Hai Bà Trưng, Hà Nội",112310,0.0,43200.0,"Bưu điện Trung tâm 6, Vân Hồ",GD3,100000000.0,10,1120,11200
42,42,,,21.00357,105.8476,"Số P12-A17, Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",112400,0.0,43200.0,"Bưu điện Trung tâm 6, Bách Khoa",GD3,100000000.0,10,1120,11240
43,43,,,21.0180929,105.8496129,"Số 67, Phố Ngô Thì Nhậm, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",112618,43200.0,86400.0,"eMS Hà Nội, Giao dịch eMS Hai Bà Trưng 2",GD3,100000000.0,10,1120,11290
44,44,,,21.01344,105.8578,"Số 114, Phố Lò đúc, Phường đống Mác, Hai Bà Trưng, Hà Nội",113100,43200.0,86400.0,"Bưu điện Trung tâm 6, Lò đúc",GD3,100000000.0,10,1120,11310
45,45,,,21.0062684,105.8585689,"Số 393, Phố Trần Khát Chân, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",113271,43200.0,86400.0,"Bưu điện Trung tâm 6, Trần Khát Chân (tạm dừng hoạt động)",GD3,100000000.0,10,1120,11320
46,46,,,21.0047842,105.8584634,"Số 116, Phố Kim Ngưu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",113272,0.0,43200.0,"Bưu điện Trung tâm 6, KHL Hai Bà Trưng 2 (tạm dừng hoạt động)",GD3,100000000.0,10,1120,11320
47,47,,,21.0051713,105.8590305,"Số 227, Phố Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",113355,43200.0,86400.0,"Trung tâm dịch vụ TMđT 1, Bưu cục Thương mại điện tử Kim Ngưu",GD3,100000000.0,10,1120,11330
48,48,,,21.0051713,105.8590305,"Số 227, Phố Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",113360,43200.0,86400.0,"Bưu điện Trung tâm 6, Kim Ngưu",GD3,100000000.0,10,1120,11330
49,49,,,21.0057214,105.8588621,"Số 186, Phố Trần Khát Chân, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",113713,43200.0,86400.0,"eMS Hà Nội, Giao dịch eMS Hai Bà Trưng 1",GD3,100000000.0,10,1120,11320
50,50,,,21.0009383,105.8481077,"Số 333, Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",113720,0.0,43200.0,"Bưu điện Trung tâm 6, Bạch Mai (tạm dừng hoạt động)",GD3,100000000.0,10,1120,11270
51,51,,,20.9958,105.8503,"Số 185, Phố Minh Khai, Phường Trương định, Hai Bà Trưng, Hà Nội",113900,43200.0,86400.0,"Bưu điện Trung tâm 6, Chợ Mơ",GD3,100000000.0,10,1120,11390
52,52,,,20.9961504,105.8509411," Phố Trương định, Phường Trương định, Hai Bà Trưng, Hà Nội",113950,43200.0,86400.0,"Trung tâm dịch vụ TMđT 1, Bưu cục Thương mại điện tử Hai Bà Trưng",GD3,100000000.0,10,1120,11390
53,53,,,20.9957337,105.8491713,"Số 25, Phố Trương định, Phường Trương định, Hai Bà Trưng, Hà Nội",113955,0.0,43200.0,"Trung tâm dịch vụ TMđT 1, Bưu cục Thương mại điện tử Hoàng Mai",GD3,100000000.0,10,1120,11390
54,54,,,20.9957337,105.8491713,"Số 25, Phố Trương định, Phường Trương định, Hai Bà Trưng, Hà Nội",114089,0.0,43200.0,"Bưu điện Trung tâm 6, Trung tâm dịch vụ Hai Bà Trưng",GD3,100000000.0,10,1120,11390
55,55,,,20.9957337,105.8491713,"Số 529, Phố Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",114090,0.0,43200.0,"Bưu điện Trung tâm 6, Minh Khai (tạm dừng hoạt động)",GD3,100000000.0,10,1120,11400
56,56,,,20.9957337,105.8491713,"Số 45 ngõ 9, Phố Hoàng Cầu, Phường ô Chợ Dừa, đống đa, Hà Nội",115070,43200.0,86400.0,"eMS Hà Nội, [eMS] đống đa",GD3,100000000.0,10,1150,11540
57,57,,,20.9957337,105.8491713,"Số 360/40, Phố Nam đồng, Phường Nam đồng, đống đa, Hà Nội",115356,0.0,43200.0,"Bưu điện Trung tâm 3, Xã đàn",GD3,100000000.0,10,1150,11530
58,58,,,20.9957337,105.8491713," đường đê La Thành, Phường ô Chợ Dừa, đống đa, Hà Nội",115400,43200.0,86400.0,"Bưu điện Trung tâm 3, ô Chợ Dừa",GD3,100000000.0,10,1150,11540
59,59,,,20.9957337,105.8491713,"Số 23, Phố đông Các, Phường ô Chợ Dừa, đống đa, Hà Nội",115490,0.0,43200.0,"Bưu điện Trung tâm 3, đông Các",GD3,100000000.0,10,1150,11540
60,60,,,21.0282383,105.8232327,"Số 157, đường Giảng Võ, Phường Cát Linh, đống đa, Hà Nội",115500,43200.0,86400.0,"Bưu điện Trung tâm 3, Giảng Võ",GD3,100000000.0,10,1150,11550
61,61,,,21.0304574,105.8254917,"Số 76, Phố Giảng Võ, Phường Cát Linh, đống đa, Hà Nội",115510,43200.0,86400.0,"Bưu điện Trung tâm 3, Giảng Võ 2",GD3,100000000.0,10,1150,11550
62,62,,,21.0295621,105.8321769,"Số 46, Phố Hàng Cháo, Phường Cát Linh, đống đa, Hà Nội",115538,43200.0,86400.0,"Bưu điện Trung tâm 3, Hùng Vương",GD3,100000000.0,10,1150,11550
63,63,,,21.028876,105.8282041,"Số 19, Phố Cát Linh, Phường Cát Linh, đống đa, Hà Nội",115545,0.0,43200.0,"eMS Hà Nội, [eMS] Cát Linh",GD3,100000000.0,10,1150,11550
64,64,,,21.0141887,105.837199,"Số 142, Phố Lê Duẩn, Phường Trung Phụng, đống đa, Hà Nội",115900,43200.0,86400.0,"Bưu điện Trung tâm 3, Lê Duẩn",GD3,100000000.0,10,1150,11590
65,65,,,21.0141887,105.837199,"Số 142, Phố Lê Duẩn, Phường Trung Phụng, đống đa, Hà Nội",115910,43200.0,86400.0,"Bưu điện Trung tâm 3, Bưu Chính uỷ Thác",GD3,100000000.0,10,1150,11590
66,66,,,21.00615174,105.835402607,"Dãy nhà B15, Khu tập thể Kim Liên, Phường Kim Liên, đống đa, Hà Nội",116000,43200.0,86400.0,"Bưu điện Trung tâm 3, Kim Liên",GD3,100000000.0,10,1150,11600
67,67,,,21.0020863,105.8181531,"Số 19, đường Nguyễn Trãi, Phường Ngã Tư Sở, đống đa, Hà Nội",116040,43200.0,86400.0,"Bưu điện Trung tâm 3, Trung Tự",GD3,100000000.0,10,1150,11680
68,68,,,21.0020863,105.8181531," đường Giải Phóng, Phường Phương Mai, đống đa, Hà Nội",116300,0.0,43200.0,"Bưu điện Trung tâm 3, Bệnh Viện Bạch Mai",GD3,100000000.0,10,1150,11630
69,69,,,21.0165335,105.8253787,"Số 180A, Ngõ 178, Phố Nguyễn Lương Bằng, Phường Quang Trung, đống đa, Hà Nội",116600,43200.0,86400.0,"Bưu điện Trung tâm 3, Nguyễn Lương Bằng",GD3,100000000.0,10,1150,11660
70,70,,,21.0118007,105.823954939,"Số 47, Phố đặng Tiến đông, Phường Trung Liệt, đống đa, Hà Nội",116700,0.0,43200.0,"Bưu điện Trung tâm 3, đặng Tiến đông",GD3,100000000.0,10,1150,11670
71,71,,,21.0035651,105.8171211,"Số 26, đường Láng, Phường Ngã Tư Sở, đống đa, Hà Nội",116800,43200.0,86400.0,"Bưu điện Trung tâm 3, Bưu Chính uỷ Thác",GD3,100000000.0,10,1150,11680
72,72,,,21.0035651,105.8171211,"Số 26, đường Láng, Phường Ngã Tư Sở, đống đa, Hà Nội",116810,43200.0,86400.0,"Bưu điện Trung tâm 3, Datapost",GD3,100000000.0,10,1150,11680
73,73,,,21.00431,105.8192101,"Số 305, Phố Tây Sơn, Phường Ngã Tư Sở, đống đa, Hà Nội",116825,43200.0,86400.0,"Bưu điện Trung tâm 3, Tây Sơn",GD3,100000000.0,10,1150,11680
74,74,,,21.00431,105.8192101,"Số 305, Phố Tây Sơn, Phường Ngã Tư Sở, đống đa, Hà Nội",116830,43200.0,86400.0,"Bưu điện Trung tâm 3, KHL đống đa",GD3,100000000.0,10,1150,11680
75,75,,,21.00431,105.8192101,"Số 305, Phố Tây Sơn, Phường Ngã Tư Sở, đống đa, Hà Nội",116868,43200.0,86400.0,"Trung tâm dịch vụ TMđT 3, Bưu cục Thương mại điện tử đống đa",GD3,100000000.0,10,1150,11680
76,76,,,21.00722,105.821208,"Số 35, Phố Thái Thịnh, Phường Thịnh Quang, đống đa, Hà Nội",116900,43200.0,86400.0,"Bưu điện Trung tâm 3, Thái Thịnh",GD3,100000000.0,10,1150,11690
77,77,,,21.0193722,105.8081299,"Số 95, Phố Nguyễn Chí Thanh, Phường Láng Hạ, đống đa, Hà Nội",117000,0.0,43200.0,"Bưu điện Trung tâm 3, Láng Trung",GD3,100000000.0,10,1150,11700
78,78,,,21.0043097,105.8114852,"Số 50, Phố Láng Hạ, Phường Láng Hạ, đống đa, Hà Nội",117010,43200.0,86400.0,"Bưu điện Trung tâm 3, Láng Hạ",GD3,100000000.0,10,1150,11700
79,79,,,21.0216994,105.8161516,"Số 7, Phố Láng Hạ, Phường Láng Hạ, đống đa, Hà Nội",117127,0.0,43200.0,"Công ty vận chuyển kho vận, Lãnh sự quán Mỹ MB",GD3,100000000.0,10,1150,11700
80,80,,,21.0050336,105.8147758,"Số 172, đường Láng, Phường Thịnh Quang, đống đa, Hà Nội",117130,0.0,43200.0,"eMS Hà Nội, [eMS] GD Thanh Xuân",GD3,100000000.0,10,1150,11690
81,81,,,21.0297311,105.8021563,"Số 48a, Phố Nguyễn Chí Thanh, Phường Láng Thượng, đống đa, Hà Nội",117200,43200.0,86400.0,"Bưu điện Trung tâm 3, Nguyễn Chí Thanh",GD3,100000000.0,10,1150,11720
82,82,,,21.03774026,105.8107503,"Số 218, Phố đội Cấn, Phường Cống Vị, Ba đình, Hà Nội",118000,43200.0,86400.0,"Bưu điện Trung tâm 1, Cống Vị",GD3,100000000.0,10,1180,11800
83,83,,,21.03771482,105.81010531,"Số 440, Phố đội Cấn, Phường Cống Vị, Ba đình, Hà Nội",118028,43200.0,86400.0,"Bưu điện Trung tâm 1, đốc Ngữ",GD3,100000000.0,10,1180,11800
84,84,,,21.03224037,105.81303677,"Số 54, Phố Liễu Giai, Phường Cống Vị, Ba đình, Hà Nội",118029,0.0,43200.0,"Bưu điện Trung tâm 1, Ba đình 1 (tạm dừng)",GD3,100000000.0,10,1180,11800
85,85,,,21.0271093,105.8074553,"Số 170, Phố Ngọc Khánh, Phường Ngọc Khánh, Ba đình, Hà Nội",118030,43200.0,86400.0,"eMS Hà Nội, Bưu cục đại sứ quán Mỹ",GD3,100000000.0,10,1180,11810
86,86,,,21.02637811,105.82271078,"Dãy nhà D2, Khu tập thể Giảng Võ, Phường Giảng Võ, Ba đình, Hà Nội",118400,43200.0,86400.0,"Bưu điện Trung tâm 1, Giảng Võ",GD3,100000000.0,10,1180,11840
87,87,,,21.04036379,105.8471006,"Số 8, Phố Quán Thánh, Phường Nguyễn Trung Trực, Ba đình, Hà Nội",118600,0.0,43200.0,"Bưu điện Trung tâm 1, Quán Thánh",GD3,100000000.0,10,1180,11860
88,88,,,21.02856083,105.84106512,"Số 49, Phố Nguyễn Thái Học, Phường điện Biên, Ba đình, Hà Nội",118728,0.0,43200.0,"Bưu điện Trung tâm 1, Nguyễn Thái Học",GD3,100000000.0,10,1180,11870
89,89,,,21.0322294,105.8274525,"Số 152B, Phố Nguyễn Thái Học, Phường điện Biên, Ba đình, Hà Nội",118733,0.0,43200.0,"eMS Hà Nội, Giao dịch eMS Ba đình 1",GD3,100000000.0,10,1180,11870
90,90,,,21.0314433,105.8353703,"Số 44-46, Phố Trần Phú, Phường điện Biên, Ba đình, Hà Nội",118734,0.0,43200.0,"eMS Hà Nội, eMS Cục Xuất Nhập Cảnh",GD3,100000000.0,10,1180,11870
91,91,,,21.031714606336884,105.83080786597472,"Số 175, Phố Nguyễn Thái Học, Phường điện Biên, Ba đình, Hà Nội",118757,0.0,43200.0,"Bưu điện Trung tâm 1, KHL Hoàn Kiếm 2",GD3,100000000.0,10,1180,11870
92,92,,,21.0440719876483,105.837414264679,"Số số 1, Phố Trấn Vũ, Phường Trúc Bạch, Ba đình, Hà Nội",118800,0.0,43200.0,"Bưu điện Trung tâm 1, Thanh Niên",GD3,100000000.0,10,1180,11900
93,93,,,21.0409637,105.8390459,"Số 38, Phố Phan đình Phùng, Phường Quán Thánh, Ba đình, Hà Nội",118820,0.0,43200.0,"Bưu điện Trung tâm 1, Giao dịch 3 (tạm dừng)",GD3,100000000.0,10,1180,11880
94,94,,,21.041637,105.8114098,"Số 70, Phố đốc Ngữ, Phường Vĩnh Phúc, Ba đình, Hà Nội",119346,0.0,43200.0,"eMS Hà Nội, Giao dịch eMS Ba đình 2",GD3,100000000.0,10,1180,11930
95,95,,,21.0432509,105.8073534,"Dãy nhà D, Khu tập thể Di Dân Vĩnh Phúc 7,2 Ha, Phường Vĩnh Phúc, Ba đình, Hà Nội",119350,0.0,43200.0,"Bưu điện Trung tâm 1, Vĩnh Phúc",GD3,100000000.0,10,1180,11930
96,96,,,21.0432509,105.8073534,"Dãy nhà D, Khu tập thể Di Dân Vĩnh Phúc 7,2 Ha, Phường Vĩnh Phúc, Ba đình, Hà Nội",119368,43200.0,86400.0,"Trung tâm dịch vụ TMđT 1, Bưu cục Thương mại điện tử Vĩnh Phúc",GD3,100000000.0,10,1180,11930
97,97,,,21.0355103,105.8169392,"Số 281, Phố đội Cấn, Phường Liễu Giai, Ba đình, Hà Nội",119511,0.0,43200.0,"Bưu điện Trung tâm 1, Trung tâm dịch vụ Ba đình",GD3,100000000.0,10,1180,11940
98,98,,,20.9969124,105.8008892,"Số 212, đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",120065,43200.0,86400.0,"eMS Hà Nội, Giao dịch eMS Thanh Xuân 2",GD3,100000000.0,10,1200,12000
99,99,,,20.99787366,105.8093061,"Số 51, đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",120066,43200.0,86400.0,"Bưu điện Trung tâm 2, KHL Thanh Xuân 2 (tạm dừng hoạt động)",GD3,100000000.0,10,1200,12000
100,100,,,20.99787366,105.8093061,"Số 51, đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",120069,0.0,43200.0,"Trung tâm dịch vụ TMđT 3, Bưu cục Thương mại điện tử Cầu Giấy",GD3,100000000.0,10,1200,12000
101,101,,,20.99787366,105.8093061,"Số 51, đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",120088,0.0,43200.0,"Trung tâm dịch vụ TMđT 2, Bưu cục Thương mại điện tử Thanh Xuân",GD3,100000000.0,10,1200,12000
102,102,,,20.997297,105.8116575,"Số 20, đường Khương đình, Phường Thượng đình, Thanh Xuân, Hà Nội",120120,43200.0,86400.0,"Bưu điện Trung tâm 2, Khương đình",GD3,100000000.0,10,1200,12010
103,103,,,20.99787366,105.8093061,"Số 51, đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",120433,43200.0,86400.0,"Bưu điện Trung tâm 3, Trung Tâm dịch vụ Thanh Xuân",GD3,100000000.0,10,1200,12000
104,104,,,21.023072,105.8115202,"Dãy nhà C10, Khu tập thể Thanh Xuân Bắc, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",120500,43200.0,86400.0,"Bưu điện Trung tâm 2, Thanh Xuân Bắc",GD3,100000000.0,10,1200,12050
105,105,,,20.9972967,105.8039326,"Số 2, Phố Nguyễn Quý đức, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",120560,43200.0,86400.0,"Bưu điện Trung tâm 2, Nguyễn Quý đức",GD3,100000000.0,10,1200,12050
106,106,,,20.99734939223372,105.82674527540804,"Số 185, Phố Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội",120700,0.0,43200.0,"Bưu điện Trung tâm 2, Khương Mai",GD3,100000000.0,10,1200,12070
107,107,,,20.991165,105.8307301,"Số 244a, đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",120795,0.0,43200.0,"Bưu điện Trung tâm 2, Lê Trọng Tấn (tạm dừng hoạt động)",GD3,100000000.0,10,1200,12070
108,108,,,20.9845532,105.8126805,"Số 565, đường Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội",120987,0.0,43200.0,"eMS Hà Nội, KHL eMS TMđT 1",GD3,100000000.0,10,1200,12090
109,109,,,20.9890656,105.8152062,"Số 148, Phố Bùi Xương Trạch, Phường Khương đình, Thanh Xuân, Hà Nội",121031,0.0,43200.0,"Bưu điện Trung tâm 2, Bùi Xương Trạch (tạm dừng hoạt động)",GD3,100000000.0,10,1200,12100
110,110,,,20.9909244,105.8381707,"Số 2/40, Phố Phan đình Giót, Phường Phương Liệt, Thanh Xuân, Hà Nội",121100,0.0,43200.0,"Bưu điện Trung tâm 2, Phương Liệt (tạm dừng hoạt động)",GD3,100000000.0,10,1200,12110
